code_fichier,annee_deb,annee_fin,corpus SODUCO,coll_nt,collection,coll_titre,serie_nt,serie,Série_titre,code_ouvrage,Note_tableau_overleaf,partie,volume,exemplaire,code_exemplaire,ref_ouvrage_ouinon,titre ouvrage,source_in_title,source_in_resources,Version_num_ftpign,Vnum_lien_Gallica,Vnum_lien_retronews,Vnum_autre_source,Vnum_autre_source_lien,link,overview,titre_complement,contenant,redacteur,lieu_redac,format,prix,imprimeur,chez,sourcecoll,ScanBN,Notice BNF,archives,nl
Bottin2_1849,1849,,00_corpus,10900:AlmComm,AlmComm,,10905:Bottin2,Bottin2,,Bottin2_1849,0.0,,,ex1,Bottin2_1849_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1849",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant etc. ; Première partie, Paris et département de la Seine; 1849. (52e année de la publication.) Cet Almanach paraît tous les ans, sans interruption, depuis 1797.",,par Bottin.,"A Paris, rue J.-J. Rousseau, n°20.",in-8° de 69 feuilles,9 frs,"Imprimerie de Dupont, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,66.0
Bottin2_1850,1850,,00_corpus,10900:AlmComm,AlmComm,,10905:Bottin2,Bottin2,,Bottin2_1850,0.0,,,ex1,Bottin2_1850_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1850",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Contenant etc. ; 1850. 53e année de la publication. Cet Almanach paraît tous les ans sans interruption depuis 1797.,,par Bottin.,"A Paris, rue J.-J. Rousseau, n°20.",in-8° de 121 feuilles 3/4,12 frs,"Imprimerie de Dupont, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,67.0
Bottin2_1851,1851,,00_corpus,10900:AlmComm,AlmComm,,10905:Bottin2,Bottin2,,Bottin2_1851,0.0,,,ex1,Bottin2_1851_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1851",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant : des nomenclatures (avec indicationde domicile) exactes et revues chaque année, des négociants, banquiers, manufacturiers, fabricants, négociants, fonctionnaires, magistrats, etc. Agmentation : correspondance exacte des numéros nouveaux aux numéros anciens, pour chaque rue de Paris, d'après les documents officiels, recensement complet des départements, de la Belgique et d'autres pays étrangers ; tarif des douanes de la Californie, renseignements commerciaux sur cette provine ; note sur l'exposition universelle de Londres, etc.  ; 1851. (54e année de la publication.) Cet Almanach paraît tous les ans sans interruption depuis 1797.",,par Bottin.,"A Paris, rue J.-J. Rousseau, n°20.",in-8° de 129 feuilles 3/4,12 frs,"Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,68.0
Bottin2_1852,1852,,00_corpus,10900:AlmComm,AlmComm,,10905:Bottin2,Bottin2,,Bottin2_1852,0.0,,,ex1,Bottin2_1852_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1852",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. plus la liste des commerçants et notabilités de  Paris par ordre alphabétique des rues ; la liste des rue supprimées, réunies ou ayant changé de nom ; celle des nouvelles dénominations des boulevards extérieurs ; et une liste particulière et spéciale des médaillés à Londres, qui ont manifesté leur désir d'y figurer ; 1852. 55e année de la publication. Cet Almanach paraît tous les ans sans interruption depuis 1797.",,par Bottin.,"A Paris, rue J.-J. Rousseau, n°4.",in-8° de 134 feuilles,12 frs,"Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,70.0
Bottin2_1853,1853,,00_corpus,10900:AlmComm,AlmComm,,10905:Bottin2,Bottin2,,Bottin2_1853,0.0,,,ex1,Bottin2_1853_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1853",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,1853. 56e année de la publication non interrompue depuis 1797.,,par Bottin.,"A Paris, rue J.-J. Rousseau, n°4.",in-8° de 136 feuilles 3/4,12 frs,"Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,71.0
Bottin3_1854a,1854,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, Statistique annuelle de l'industrie",Bottin3_1854,4.0,a,,ex1,Bottin3_1854_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1854",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6269398w,,,,https://gallica.bnf.fr/ark:/12148/bpt6k63610835,https://gallica.bnf.fr/ark:/12148/bpt6k63610835.lowres,1854. 57e année de publication non interrompue depuis 1797.,,,"A Paris, au bureau de l'Almanach du commerce, rue Coquillère, 14 (près la rue J.-J. Rousseau).",in-8° de 115 feuilles 1/4,"Broché, 12rs ; Cartonne, 13frs ; Relié, 14frs","Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,72.0
Bottin3_1854b,1854,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,,Bottin3_1854,4.0,b,,ex1,Bottin3_1854_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k63610835,,,,https://gallica.bnf.fr/ark:/12148/bpt6k63610835,https://gallica.bnf.fr/ark:/12148/bpt6k63610835.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,73.0
Bottin3_1855_expo,1855,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,,Bottin3_1855,4.0,,expo,ex1,Bottin3_1855_ex1,,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1855",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k62680818,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,74.0
Bottin3_1855a,1855,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,,Bottin3_1855,4.0,a,,ex1,Bottin3_1855_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1855",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k62671515,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p.lowres,1855. 58e année de publication non interrompue depuis 1797.,,,"A Paris, au bureau de l'Almanach du commerce, rue Coquillère, 14 (près la rue J.-J. Rousseau).",Grand in-8° de 117 feuilles 1/4,"Broché, 12rs ; Cartonne, 13,50 frs ; Relié, 14frs","Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,75.0
Bottin3_1855b,1855,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,,Bottin3_1855,4.0,b,,ex1,Bottin3_1855_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p,https://gallica.bnf.fr/ark:/12148/bpt6k6267994p.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,76.0
Bottin3_1856,1856,,00_corpus,10900:AlmComm,AlmComm,,10906:Bottin3,Bottin3,,Bottin3_1856,4.0,,,ex1,Bottin3_1856_ex1,oui,"Almanach-Bottin du commerce de Paris, des départemens de la France et des principales villes du monde, 1856",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6266174v,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6266174v,https://gallica.bnf.fr/ark:/12148/bpt6k6266174v.lowres,1856. 59e année de publication non interrompue depuis 1797.,,,"A Paris, au bureau de l'Almanach du commerce, rue Coquillère, 14.",Grand in-8° de 141 feuilles,,"Imprimerie de Wittersheim, à Paris.",,https://gallica.bnf.fr/ark:/12148/cb32686424w/date,,http://catalogue.bnf.fr/ark:/12148/cb32686424w,,77.0
AlmParisien_1827,1827,,00_corpus,11400:AlmParisien,AlmParisien,"Almanach Parisien, où liste générale des habitans de Paris",11401:AlmParisien,AlmParisien,"Almanach Parisien, où liste générale des habitans de Paris",AlmParisien_1827,0.0,,,ex1,AlmParisien_1827_ex1,oui,"Almanach Parisien, où liste générale des habitans de Paris, classés par rues et numéros des maisons",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,"contenant plus de 55,000 adresses, la concordance des calendriers grégoriens, républicains, réformés, julien (russe ou grec), hébreu et turc, pour l'année 1827. Première année.",,"A Paris, rue des Marais du Temple, n°14.",in-12 de 14 feuilles et demie,5 frs,"Imprimerie de Casimir, Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb326898419,,
AlmParisien_1828,1828,,00_corpus,11400:AlmParisien,AlmParisien,,11401:AlmParisien,AlmParisien,,AlmParisien_1828,0.0,,,ex1,AlmParisien_1828_ex1,oui,"Almanach Parisien, ou liste des 55,000 principaux habitans de Paris, classés en deux parties, par ordre de rues et de numéros de maisons, et par ordre alphabétique de noms, avec indication des professions et demeures, suivi d'une table des rues pour l'année 1828.",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Deuxième année.,,,"A Paris, rue des Marais du Temple, n°14.",in-12 de 30 feuilles + calendrier,9 frs,"Imprimerie de Casimir, Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb326898419 ou https://catalogue.bnf.fr/ark:/12148/cb363360045,,78.0
Bresson_1819,1819,,00_corpus,11200:Bresson,Bresson,"Annuaire de l'industrie et du commerce de Paris, du royaume de France et des pays étrangers",11201:Bresson,Bresson,"Annuaire de l'industrie et du commerce de Paris, du royaume de France et des pays étrangers",Bresson_1819,0.0,,,ex1,Bresson_1819_ex1,oui,"Annuaire de l'industrie et du commerce de Paris, du royaume de France et des pays étrangers, pour l'an 1819",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,"contenant un aperçu général sur la France, le cadastre, l'industrie et le commerce de Paris, etc. ",Par C. Bresson (Jacq.),"A Paris, au bureau de l'Annuaire, rue des déchargeurs, n. 8",In-8 de 49 feuilles un quart,9frs,"Imprimerie de Lottin de Saint-Germain, à Paris",chez Bachelier,,,https://catalogue.bnf.fr/ark:/12148/cb32696189v ou https://catalogue.bnf.fr/ark:/12148/cb30158981t,,87.0
Bazar_1821,1821,,00_corpus,11300:Bazar,Bazar,Bazar Parisien,11301:Bazar,Bazar,Bazar Parisien ou Annuaire raisonné de l'industrie,Bazar_1821,1.0,,,ex1,Bazar_1821_ex1,oui,Bazar Parisien 1821,Exemplaire Original provenant de l'Université Complutense de Madrid,Original provenant de l'Université Complutense de Madrid,ok,,,Original provenant de l'Université Complutense de Madrid,https://books.google.fr/books?id=NvcxeVVCtZ4C,https://books.google.fr/books?id=NvcxeVVCtZ4C,https://books.google.fr/books?id=NvcxeVVCtZ4C&printsec=frontcover&img=1,"ou Annuaire raisonné de l'industrie des premiers artistes et fabricans de Paris, 1ère Année","offrant l'examen de leurs travaux, fabrications, découvertes, produits, inventions, etc. (à la prospérité de l'industrie parisienne)",s.n.,"Paris, au bureau du bazar parisien, rue des Quatre-fils, n° 16",In-8 de 33 feuilles,6frs,"Imprimerie D'Everat, Paris, rue du Candran, n. 16",,https://gallica.bnf.fr/ark:/12148/cb42659777h/date,,https://catalogue.bnf.fr/ark:/12148/cb42659777h,,80.0
Bazar_1822,1822,1823.0,00_corpus,11300:Bazar,Bazar,,11301:Bazar,Bazar,,Bazar_1822,4.0,,,ex1,Bazar_1822_ex1,oui,Bazar parisien 1822 & 1823,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6501521m,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6501521m,https://gallica.bnf.fr/ark:/12148/bpt6k6501521m.lowres,"ou Tableau raisonné de l'industrie des premiers artistes et fabricans de Paris,  Ouvrage présenté à nsa majesté, 2e Ed.","[offrant l'examen de leurs travaux, fabrications, découvertes, produits, inventions, etc.]","Par Charles-Malo, Membre de l'athénée des arts, etc., etc., etc.. ","Paris, au bureau du bazar parisien, rue des Quatre-fils, n° 16",In-8 de 38 feuilles 1/2,6frs,"Imprimerie de Fain, Paris",,https://gallica.bnf.fr/ark:/12148/cb42659777h/date,,https://catalogue.bnf.fr/ark:/12148/cb42659777h,,81.0
Bazar_1824,1824,,00_corpus,11300:Bazar,Bazar,,11301:Bazar,Bazar,,Bazar_1824,0.0,,,ex1,Bazar_1824_ex1,oui,Bazar parisien 1824,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"ou Choix raisonné des produits de l'industrie parisienne, 3e édition","offrant 1°la réunion de toutes les inventions et découvertes les plus utiles, tant de celles qui ont figuré aux diverses expositions publiques de 1798, 1801, 1802, 1806, 1810, 1819 et 1825, que de celles qui ont mérité les suffrages des société savantes, etc. 2° un indicateur sur pour les consommateurs et le commerce, des sources premières de fabrication en tout genre, etc.  ",Par Charles-Malo,"Paris, au bureau du bazar, rue Clément, Marché Saint-Germain, n° 4",In-8 de 37 feuilles,6frs,"Imprimerie de Smith, Paris",,https://gallica.bnf.fr/ark:/12148/cb42659777h/date,,https://catalogue.bnf.fr/ark:/12148/cb42659777h,,82.0
Bazar_1825,1825,,00_corpus,11300:Bazar,Bazar,,11301:Bazar,Bazar,,Bazar_1825,0.0,,,ex1,Bazar_1825_ex1,oui,Bazar parisien 1825,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"ou Choix raisonné des produits de l'industrie parisienne, 5e année","Augmenté d'une liste alphabétique des banquiers et principaux négociants de la capitale, etc.","Par MM. Faure-Finant et de Missolz, collaborateurs de plusieurs journeaux scientifiques et littéraires, membre de la société d'encouragement, etc. etc.","Paris, au bureau, rue Saint-Denis, n° 17",In-8 de 36 feuilles,7frs,"Imprimerie de Tilliard, Paris",,https://gallica.bnf.fr/ark:/12148/cb42659777h/date,,https://catalogue.bnf.fr/ark:/12148/cb42659777h,,83.0
Bazar_1826,1826,,00_corpus,11300:Bazar,Bazar,,11301:Bazar,Bazar,,Bazar_1826,4.0,,,ex1,Bazar_1826_ex1,oui,Bazar parisien 1826,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k65838751,,,,https://gallica.bnf.fr/ark:/12148/bpt6k65838751,https://gallica.bnf.fr/ark:/12148/bpt6k65838751.lowres,"ou Choix annuel des premiers manufacturiers, fabricans, artistes, mécaniciens et inventeurs de Paris. Sixième année.","précédé d'une liste des banquiers, agents de change, courtiers de commerce et commissionnaires en marchandises ; ouvrage qui a pour but de mettre toutes les classes de la société en état de profiter des inventions et découvertes introduites chauqe jour dans les arts, et de se procurer directement les objets qui peuvent satisfaire leurs besoins et augmenter leur jouissance. ""Aux arts et à l'industrie manufacturière"" ; ""La publicité données à leur progrés est le moyen le plus efficace d'encourager les Arts"".",Par deux membres de la société d'encouragement,"[Les bureaux de rédaction et de souscription restant invariablement fixés] à Paris, rue Saint-Denis, n°17 [C'est à cette dernière adresse qu'on devra envoyer kes renseignements et souscrire pour la publication de 1827]",In-8 de 44 feuilles 1/2,8frs,"Imprimerie de Selligue à Paris, rue des Vieux-Augustins, n. 8. Brevété pour ses presses mécaniques et à Vapeur.","chez Ponthieu, Palais Royal,galerie de bois",https://gallica.bnf.fr/ark:/12148/cb42659777h/date,,https://catalogue.bnf.fr/ark:/12148/cb42659777h,,84.0
Dicgenecomm_1827,1827,,00_corpus,11300:Bazar,Bazar,,11302:Dicgenecomm,Dicgenecomm,Dictionnaire général du commerce ou tableau industriel et commercial,Bazar_1827,0.0,,,ex1,Bazar_1827_ex1,oui,"Dictionnaire général du commerce de Paris, 1827",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"ou tableau industriel et commercial de Paris, offrant l'examen des produits industriels des manufacturiers, fabricants, artites et inventeurs de la capitale, comprenant, etc.",,Par S.-D. Petitjean,"A Paris, rue Neuve-Saint-Eustache, n. 7",In-8 de 60 feuilles,12fr,Imprimerie de Selligue à Paris. ,,,,https://catalogue.bnf.fr/ark:/12148/cb42660741j,,85.0
Dicgenecomm_1828,1828,,00_corpus,11300:Bazar,Bazar,,11302:Dicgenecomm,Dicgenecomm,,Bazar_1828,0.0,,,ex1,Bazar_1828_ex1,oui,"Dictionnaire général du commerce, 1828",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,ou Tableau industriel et commercial de Paris et des départemens [8ième année de pub.] ,,"Par A.-F. Selligue, Imprimeur Libraire ","A Paris, Rue des Jeuneur N°14",In-8 de 50 feuilles,12frs,Imprimerie de Selligue à Paris. ,,,,https://catalogue.bnf.fr/ark:/12148/cb310938845 ou https://catalogue.bnf.fr/ark:/12148/cb42660741j,,86.0
Cambon_ParfaitInd_1830,1830,,00_corpus,11800:Cambon1,Cambon1,Almanach [général] des commerçans de Paris,11801:Cambon_ParfaitInd,Cambon_ParfaitInd,"Le Parfait indicateur, ou Almanach commercial de Paris et de la banlieue",Cambon_ParfaitInd_1830,0.0,,,ex1,Cambon_ParfaitInd_1830_ex1,oui,"Le Parfait indicateur, ou Almanach commercial de Paris et de la banlieue",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant [l'ordre administratif, l'ordre judiciaire, tous les établissemens d'utilité publique, et plus de quarante mille adresses de négocians, banquiers, fabricans et marchands]",,Par MM. Pointel et Cambon,"A Paris, rue du Cloître-St.-Benoît, n. 2",In-12 de 37 feuilles 2/3,si,"Imprimerie de Decourchant, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb328320840,,88.0
