identifier,type,source,date_start,date_end,title,abstract,min_x,min_y,max_x,max_y,notice,resource_numerisee,oai-pmh,points,geotiff,annotation_file,iiif_manifest,overview,native,wms_id,largerWorkCitation,resourceLineage,
AtlasVerniquetStanford_56,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 56 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 56",2000,200,2600,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305683~90076055,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305683~90076055,https://dataverse.harvard.edu/api/access/datafile/7002889,https://dataverse.harvard.edu/api/access/datafile/7002739,https://dataverse.harvard.edu/api/access/datafile/7002472,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305683~90076055,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110057.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110057.jp2,verniquet_stanford_56,AtlasVerniquetStanford,AtlasVerniquet_56,RUMSEY~8~1~305683~90076055
AtlasVerniquetStanford_57,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 57 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 57",-2000,-200,-1600,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305684~90076054,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305684~90076054,https://dataverse.harvard.edu/api/access/datafile/7002683,https://dataverse.harvard.edu/api/access/datafile/7002798,https://dataverse.harvard.edu/api/access/datafile/7002541,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305684~90076054,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110058.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110058.jp2,verniquet_stanford_57,AtlasVerniquetStanford,AtlasVerniquet_57,RUMSEY~8~1~305684~90076054
AtlasVerniquetStanford_58,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 58 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 58",-1600,-200,-1000,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305685~90076053,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305685~90076053,https://dataverse.harvard.edu/api/access/datafile/7002706,https://dataverse.harvard.edu/api/access/datafile/7002585,https://dataverse.harvard.edu/api/access/datafile/7002650,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305685~90076053,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110059.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110059.jp2,verniquet_stanford_58,AtlasVerniquetStanford,AtlasVerniquet_58,RUMSEY~8~1~305685~90076053
AtlasVerniquetStanford_59,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 59 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 59",-1000,-200,-400,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305686~90076052,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305686~90076052,https://dataverse.harvard.edu/api/access/datafile/7002637,https://dataverse.harvard.edu/api/access/datafile/7002555,https://dataverse.harvard.edu/api/access/datafile/7002751,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305686~90076052,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110060.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110060.jp2,verniquet_stanford_59,AtlasVerniquetStanford,AtlasVerniquet_59,RUMSEY~8~1~305686~90076052
AtlasVerniquetStanford_60,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 60 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 60",-400,-200,200,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305687~90076051,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305687~90076051,https://dataverse.harvard.edu/api/access/datafile/7002625,https://dataverse.harvard.edu/api/access/datafile/7002717,https://dataverse.harvard.edu/api/access/datafile/7002855,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305687~90076051,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110061.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110061.jp2,verniquet_stanford_60,AtlasVerniquetStanford,AtlasVerniquet_60,RUMSEY~8~1~305687~90076051
AtlasVerniquetStanford_61,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 61 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 61",200,-200,800,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305688~90076050,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305688~90076050,https://dataverse.harvard.edu/api/access/datafile/7002537,https://dataverse.harvard.edu/api/access/datafile/7002856,https://dataverse.harvard.edu/api/access/datafile/7002843,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305688~90076050,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110062.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110062.jp2,verniquet_stanford_61,AtlasVerniquetStanford,AtlasVerniquet_61,RUMSEY~8~1~305688~90076050
AtlasVerniquetStanford_62,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 62 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 62",800,-200,1400,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305689~90076049,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305689~90076049,https://dataverse.harvard.edu/api/access/datafile/7002483,https://dataverse.harvard.edu/api/access/datafile/7002582,https://dataverse.harvard.edu/api/access/datafile/7002607,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305689~90076049,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110063.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110063.jp2,verniquet_stanford_62,AtlasVerniquetStanford,AtlasVerniquet_62,RUMSEY~8~1~305689~90076049
AtlasVerniquetStanford_63,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 63 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 63",1400,-200,2000,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305690~90076048,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305690~90076048,https://dataverse.harvard.edu/api/access/datafile/7002831,https://dataverse.harvard.edu/api/access/datafile/7002680,https://dataverse.harvard.edu/api/access/datafile/7002597,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305690~90076048,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110064.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110064.jp2,verniquet_stanford_63,AtlasVerniquetStanford,AtlasVerniquet_63,RUMSEY~8~1~305690~90076048
AtlasVerniquetStanford_64,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 64 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 64",2000,-200,2600,200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305691~90076047,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305691~90076047,https://dataverse.harvard.edu/api/access/datafile/7002842,https://dataverse.harvard.edu/api/access/datafile/7002733,https://dataverse.harvard.edu/api/access/datafile/7002465,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305691~90076047,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110065.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110065.jp2,verniquet_stanford_64,AtlasVerniquetStanford,AtlasVerniquet_64,RUMSEY~8~1~305691~90076047
AtlasVerniquetStanford_65,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 65 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 65",-2000,-600,-1600,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305692~90076046,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305692~90076046,https://dataverse.harvard.edu/api/access/datafile/7002716,https://dataverse.harvard.edu/api/access/datafile/7002656,https://dataverse.harvard.edu/api/access/datafile/7002668,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305692~90076046,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110066.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110066.jp2,verniquet_stanford_65,AtlasVerniquetStanford,AtlasVerniquet_65,RUMSEY~8~1~305692~90076046
AtlasVerniquetStanford_66,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 66 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 66",-1600,-600,-1000,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305693~90076045,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305693~90076045,https://dataverse.harvard.edu/api/access/datafile/7002704,https://dataverse.harvard.edu/api/access/datafile/7002638,https://dataverse.harvard.edu/api/access/datafile/7002496,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305693~90076045,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110067.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110067.jp2,verniquet_stanford_66,AtlasVerniquetStanford,AtlasVerniquet_66,RUMSEY~8~1~305693~90076045
AtlasVerniquetStanford_67,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 67 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 67",-1000,-600,-400,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305694~90076044,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305694~90076044,https://dataverse.harvard.edu/api/access/datafile/7002807,https://dataverse.harvard.edu/api/access/datafile/7002714,https://dataverse.harvard.edu/api/access/datafile/7002623,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305694~90076044,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110068.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110068.jp2,verniquet_stanford_67,AtlasVerniquetStanford,AtlasVerniquet_67,RUMSEY~8~1~305694~90076044
AtlasVerniquetStanford_68,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 68 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 68",-400,-600,200,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305695~90076043,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305695~90076043,https://dataverse.harvard.edu/api/access/datafile/7002872,https://dataverse.harvard.edu/api/access/datafile/7002529,https://dataverse.harvard.edu/api/access/datafile/7002671,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305695~90076043,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110069.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110069.jp2,verniquet_stanford_68,AtlasVerniquetStanford,AtlasVerniquet_68,RUMSEY~8~1~305695~90076043
AtlasVerniquetStanford_69,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 69 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 69",200,-600,800,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305696~90076042,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305696~90076042,https://dataverse.harvard.edu/api/access/datafile/7002588,https://dataverse.harvard.edu/api/access/datafile/7002662,https://dataverse.harvard.edu/api/access/datafile/7002521,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305696~90076042,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110070.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110070.jp2,verniquet_stanford_69,AtlasVerniquetStanford,AtlasVerniquet_69,RUMSEY~8~1~305696~90076042
AtlasVerniquetStanford_70,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 70 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 70",800,-600,1400,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305697~90076041,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305697~90076041,https://dataverse.harvard.edu/api/access/datafile/7002605,https://dataverse.harvard.edu/api/access/datafile/7002781,https://dataverse.harvard.edu/api/access/datafile/7002681,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305697~90076041,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110071.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110071.jp2,verniquet_stanford_70,AtlasVerniquetStanford,AtlasVerniquet_70,RUMSEY~8~1~305697~90076041
AtlasVerniquetStanford_71,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 71 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 71",1400,-600,2000,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305698~90076040,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305698~90076040,https://dataverse.harvard.edu/api/access/datafile/7002590,https://dataverse.harvard.edu/api/access/datafile/7002475,https://dataverse.harvard.edu/api/access/datafile/7002487,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305698~90076040,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110072.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110072.jp2,verniquet_stanford_71,AtlasVerniquetStanford,AtlasVerniquet_71,RUMSEY~8~1~305698~90076040
AtlasVerniquetStanford_72,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 72 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 72",2000,-600,2600,-200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305699~90076039,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305699~90076039,https://dataverse.harvard.edu/api/access/datafile/7002812,https://dataverse.harvard.edu/api/access/datafile/7002857,https://dataverse.harvard.edu/api/access/datafile/7002675,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305699~90076039,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110073.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110073.jp2,verniquet_stanford_72,AtlasVerniquetStanford,AtlasVerniquet_72,RUMSEY~8~1~305699~90076039
